exp,subj,age,gender,condition,phase,block,awareness_type,session,trial,set,pattern,quadrant,RT,num_additional_Rs,dist_to_T,camera_distance_from_target,angle_error_degrees,fc_response
2,1,19,F,proximal_repeated,1,31,0,1,4,1,120,4,3665,0,0.564863,6.618557,4.717253,-1
2,1,19,F,proximal_repeated,1,31,0,1,5,2,119,3,2598,0,0.3444051,12.38784,1.565606,-1
2,1,19,F,proximal_repeated,1,31,0,1,6,2,118,2,1864,0,0.3459221,12.44095,1.553056,-1
2,1,19,F,proximal_repeated,1,31,0,1,7,1,117,1,1209,0,0.2064693,6.263209,1.797112,-1
2,1,19,F,proximal_repeated,1,31,0,1,8,2,120,4,1820,0,0.6959299,12.45204,3.090348,-1
2,1,19,F,proximal_repeated,1,32,0,1,1,2,121,1,2009,1,0.7509371,12.27476,3.490371,-1
2,1,19,F,proximal_repeated,1,32,0,1,2,2,123,3,6042,6,0.8845258,12.39495,4.033423,-1
2,1,19,F,proximal_repeated,1,32,0,1,3,2,124,4,1776,0,0.4465919,12.46097,1.986329,-1
2,1,19,F,proximal_repeated,1,32,0,1,4,1,121,1,2153,0,0.2277441,6.26489,1.981495,-1
2,1,19,F,proximal_repeated,1,32,0,1,5,2,122,2,1653,0,0.7735671,12.45948,3.467804,-1
2,1,19,F,proximal_repeated,1,32,0,1,6,1,124,4,2920,0,1.741902e-7,6.636984,0,-1
2,1,19,F,proximal_repeated,1,32,0,1,7,1,123,3,2720,0,4.877413e-8,6.313358,0,-1
2,1,19,F,proximal_repeated,1,32,0,1,8,1,122,2,3619,0,0.3679716,6.655034,3.03422,-1
2,1,19,F,proximal_repeated,1,33,0,1,1,1,127,3,2298,0,0.05049435,6.307004,0.4423477,-1
2,1,19,F,proximal_repeated,1,33,0,1,2,1,125,1,1376,0,0.4956406,6.260262,4.349246,-1
2,1,19,F,proximal_repeated,1,33,0,1,3,2,127,3,2731,0,0.0316286,12.40249,0.1426525,-1
2,1,19,F,proximal_repeated,1,33,0,1,4,1,128,4,3153,0,0.105015,6.629222,0.8699816,-1
2,1,19,F,proximal_repeated,1,33,0,1,5,2,126,2,2987,0,0.5476655,12.46686,2.461084,-1
2,1,19,F,proximal_repeated,1,33,0,1,6,2,128,4,1753,0,0.4138543,12.45637,1.841325,-1
2,1,19,F,proximal_repeated,1,33,0,1,7,1,126,2,4031,0,0.05517581,6.653368,0.454995,-1
2,1,19,F,proximal_repeated,1,33,0,1,8,2,125,1,2054,0,0.7125612,12.27716,3.304938,-1
2,1,19,F,proximal_repeated,1,34,0,1,1,1,130,2,1998,0,0.4524701,6.649115,3.735178,-1
2,1,19,F,proximal_repeated,1,34,0,1,2,2,132,4,2031,0,0.07131226,12.46554,0.3208161,-1
2,1,19,F,proximal_repeated,1,34,0,1,3,2,130,2,1309,0,0.4631402,12.46765,2.074997,-1
2,1,19,F,proximal_repeated,1,34,0,1,4,1,132,4,3053,0,0.4370096,6.62848,3.641101,-1
2,1,19,F,proximal_repeated,1,34,0,1,5,2,131,3,2142,0,7.441965e-8,12.41483,0,-1
2,1,19,F,proximal_repeated,1,34,0,1,6,1,129,1,3820,3,0.3165515,6.26125,2.761516,-1
2,1,19,F,proximal_repeated,1,34,0,1,7,1,131,3,2754,0,0.00974332,6.314125,0.08392937,-1
2,1,19,F,proximal_repeated,1,34,0,1,8,2,129,1,1953,0,0.3548222,12.2832,1.634584,-1
2,1,19,F,proximal_repeated,1,35,0,1,1,2,136,4,2542,0,6.7560340000000007e-008,12.46314,0,-1
2,1,19,F,proximal_repeated,1,35,0,1,2,1,134,2,2765,0,0.3705942,6.64968,3.058255,-1
2,1,19,F,proximal_repeated,1,35,0,1,3,2,133,1,1754,0,0.8453052,12.2743,3.921463,-1
2,1,19,F,proximal_repeated,1,35,0,1,4,2,134,2,1309,0,0.2548342,12.46392,1.142781,-1
2,1,19,F,proximal_repeated,1,35,0,1,5,2,135,3,2120,0,0.51782,12.40279,2.3585,-1
2,1,19,F,proximal_repeated,1,35,0,1,6,1,136,4,2953,0,1.114374e-7,6.636395,0,-1
2,1,19,F,proximal_repeated,1,35,0,1,7,1,135,3,2742,0,4.125864e-8,6.313946,0,-1
2,1,19,F,proximal_repeated,1,35,0,1,8,1,133,1,2898,1,0.1848151,6.262047,1.650194,-1
2,1,19,F,proximal_repeated,1,36,0,1,1,2,139,3,1631,0,0.5439258,12.41159,2.454713,-1
2,1,19,F,proximal_repeated,1,36,0,1,2,2,137,1,2198,1,0.1911291,12.27673,0.8791551,-1
2,1,19,F,proximal_repeated,1,36,0,1,3,2,140,4,2531,0,0.3533384,12.46587,1.585356,-1
2,1,19,F,proximal_repeated,1,36,0,1,4,1,137,1,2131,0,0.164797,6.268209,1.449829,-1
2,1,19,F,proximal_repeated,1,36,0,1,5,1,138,2,4031,1,1.200746e-7,6.649431,0,-1
2,1,19,F,proximal_repeated,1,36,0,1,6,1,140,4,2943,0,0.2898147,6.632632,2.412245,-1
2,1,19,F,proximal_repeated,1,36,0,1,7,2,138,2,1798,0,0.0189486,12.47048,0.08392937,-1
2,1,19,F,proximal_repeated,1,36,0,1,8,1,139,3,2187,0,1.577508e-7,6.319954,0,-1
2,1,19,F,proximal_repeated,1,37,0,1,1,3,148,4,2531,0,0.19446,6.638694,1.596426,-1
2,1,19,F,proximal_repeated,1,37,0,1,2,3,146,2,2120,0,0.5375901,6.658095,4.441047,-1
2,1,19,F,proximal_repeated,1,37,0,1,3,4,147,3,2253,0,3.488059e-7,12.37348,0.01978234,-1
2,1,19,F,proximal_repeated,1,37,0,1,4,4,146,2,1520,0,0.9808714,12.49048,4.386776,-1
2,1,19,F,proximal_repeated,1,37,0,1,5,3,145,1,2420,0,0.4212057,6.219733,3.639057,-1
2,1,19,F,proximal_repeated,1,37,0,1,6,3,147,3,2253,0,6.583991e-8,6.315287,0,-1
2,1,19,F,proximal_repeated,1,37,0,1,7,4,148,4,2631,0,0.2588581,12.50054,1.157075,-1
2,1,19,F,proximal_repeated,1,37,0,1,8,4,145,1,1409,0,0.2790776,12.23442,1.276869,-1
2,1,19,F,proximal_repeated,1,38,0,1,1,4,151,3,2098,0,4.742374e-8,12.38779,0,-1
2,1,19,F,proximal_repeated,1,38,0,1,2,4,152,4,2509,0,0.09032557,12.52829,0.4063823,-1
2,1,19,F,proximal_repeated,1,38,0,1,3,3,150,2,1631,0,1.060235e-7,6.622633,0,-1
2,1,19,F,proximal_repeated,1,38,0,1,4,4,149,1,2042,0,0.0321865,12.27892,0.1480375,-1
2,1,19,F,proximal_repeated,1,38,0,1,5,3,152,4,2687,0,0.2282166,6.654954,1.890619,-1
2,1,19,F,proximal_repeated,1,38,0,1,6,3,151,3,2454,1,0.2602691,6.26894,2.251598,-1
2,1,19,F,proximal_repeated,1,38,0,1,7,4,150,2,1698,0,0.5215092,12.48283,2.349354,-1
2,1,19,F,proximal_repeated,1,38,0,1,8,3,149,1,2165,1,0.2590754,6.21843,2.316466,-1
2,1,19,F,proximal_repeated,1,39,0,1,1,4,156,4,2353,0,0.2589277,12.508,1.153857,-1
2,1,19,F,proximal_repeated,1,39,0,1,2,3,155,3,1876,0,0.22746,6.265876,1.969111,-1
2,1,19,F,proximal_repeated,1,39,0,1,3,4,154,2,3064,0,0.7923465,12.50289,3.561999,-1
2,1,19,F,proximal_repeated,1,39,0,1,4,3,153,1,1820,0,0.4849092,6.273247,4.194466,-1
2,1,19,F,proximal_repeated,1,39,0,1,5,3,156,4,3376,0,0.01942912,6.669576,0.1582588,-1
2,1,19,F,proximal_repeated,1,39,0,1,6,3,154,2,2920,0,0.3775493,6.670574,3.111749,-1
2,1,19,F,proximal_repeated,1,39,0,1,7,4,153,1,2653,1,0.9189564,12.23701,4.245701,-1
2,1,19,F,proximal_repeated,1,39,0,1,8,4,155,3,2075,0,0.07668505,12.41578,0.3471792,-1
2,1,19,F,proximal_repeated,1,40,0,1,1,4,158,2,2153,0,2.294966e-8,12.47791,0,-1
2,1,19,F,proximal_repeated,1,40,0,1,2,3,159,3,1565,0,0.02726135,6.264514,0.2390311,-1
2,1,19,F,proximal_repeated,1,40,0,1,3,3,160,4,3320,0,0.02234834,6.630246,0.183454,-1
2,1,19,F,proximal_repeated,1,40,0,1,4,4,157,1,1587,0,0.1507394,12.24737,0.6892704,-1
2,1,19,F,proximal_repeated,1,40,0,1,5,4,159,3,2198,0,0.7077689,12.41731,3.220817,-1
2,1,19,F,proximal_repeated,1,40,0,1,6,3,157,1,2687,1,0.5206051,6.206318,4.696068,-1
2,1,19,F,proximal_repeated,1,40,0,1,7,4,160,4,2620,0,2.476595e-7,12.4813,0,-1
2,1,19,F,proximal_repeated,1,40,0,1,8,3,158,2,1665,0,0.5695022,6.667955,4.698612,-1
2,1,19,F,proximal_repeated,1,41,0,1,1,1,164,4,2720,0,0.180462,6.639824,1.478829,-1
2,1,19,F,proximal_repeated,1,41,0,1,2,2,163,3,3064,2,0.8243968,12.41449,3.753063,-1
2,1,19,F,proximal_repeated,1,41,0,1,3,2,162,2,1242,0,0.7731532,12.48042,3.46074,-1
2,1,19,F,proximal_repeated,1,41,0,1,4,2,161,1,2987,0,0.01784742,12.29978,0.07912937,-1
2,1,19,F,proximal_repeated,1,41,0,1,5,2,164,4,1742,0,0.9788172,12.47893,4.337161,-1
2,1,19,F,proximal_repeated,1,41,0,1,6,1,161,1,3542,2,0.2960818,6.2775,2.640713,-1
2,1,19,F,proximal_repeated,1,41,0,1,7,1,163,3,2087,0,9.63252e-8,6.319712,0,-1
2,1,19,F,proximal_repeated,1,41,0,1,8,1,162,2,2698,0,1.361458e-7,6.669346,0,-1
2,1,19,F,proximal_repeated,1,42,0,1,1,2,168,4,1498,0,0.3582326,12.48176,1.622206,-1
2,1,19,F,proximal_repeated,1,42,0,1,2,1,166,2,1620,0,0.5048436,6.655169,4.164618,-1
2,1,19,F,proximal_repeated,1,42,0,1,3,1,167,3,1931,0,0.3390639,6.322483,2.92737,-1
2,1,19,F,proximal_repeated,1,42,0,1,4,1,165,1,1920,2,1.675259e-7,6.249411,0.01978234,-1
2,1,19,F,proximal_repeated,1,42,0,1,5,2,167,3,3742,1,0.4901953,12.42536,2.228619,-1
2,1,19,F,proximal_repeated,1,42,0,1,6,2,166,2,1598,0,0.702629,12.46835,3.148773,-1
2,1,19,F,proximal_repeated,1,42,0,1,7,1,168,4,2320,0,7.366648e-8,6.599188,0,-1
2,1,19,F,proximal_repeated,1,42,0,1,8,2,165,1,1631,0,0.5024096,12.27771,2.32153,-1
2,1,19,F,proximal_repeated,1,43,0,1,1,2,172,4,2498,0,0.3898406,12.42911,1.770562,-1
2,1,19,F,proximal_repeated,1,43,0,1,2,1,170,2,4398,1,0.1156695,6.658882,0.9507989,-1
2,1,19,F,proximal_repeated,1,43,0,1,3,1,172,4,3209,0,0.1783268,6.614711,1.487932,-1
2,1,19,F,proximal_repeated,1,43,0,1,4,2,171,3,2353,0,0.06189121,12.38957,0.2811602,-1
2,1,19,F,proximal_repeated,1,43,0,1,5,1,169,1,1964,0,0.1600475,6.267876,1.417755,-1
2,1,19,F,proximal_repeated,1,43,0,1,6,1,171,3,3276,0,4.199034e-8,6.290819,0,-1
2,1,19,F,proximal_repeated,1,43,0,1,7,2,169,1,2109,1,0.9317236,12.27206,4.333863,-1
2,1,19,F,proximal_repeated,1,43,0,1,8,2,170,2,1209,0,0.3589574,12.46216,1.60876,-1
2,1,19,F,proximal_repeated,1,44,0,1,1,2,175,3,3142,1,0.9556137,12.37577,4.365024,-1
2,1,19,F,proximal_repeated,1,44,0,1,2,1,176,4,2565,0,5.794974e-8,6.624143,0,-1
2,1,19,F,proximal_repeated,1,44,0,1,3,1,173,1,2053,1,0.3830345,6.261886,3.363306,-1
2,1,19,F,proximal_repeated,1,44,0,1,4,1,174,2,2931,1,0.4907885,6.655828,4.013614,-1
2,1,19,F,proximal_repeated,1,44,0,1,5,1,175,3,2053,0,2.253072e-8,6.292226,0,-1
2,1,19,F,proximal_repeated,1,44,0,1,6,2,173,1,4609,5,0.4866197,12.2386,2.232042,-1
2,1,19,F,proximal_repeated,1,44,0,1,7,2,174,2,1676,0,0.5065932,12.4558,2.277182,-1
2,1,19,F,proximal_repeated,1,44,0,1,8,2,176,4,2598,0,0.5500251,12.44673,2.483647,-1
2,1,19,F,proximal_repeated,1,45,0,1,1,1,179,3,2953,0,9.894068e-8,6.292887,0,-1
2,1,19,F,proximal_repeated,1,45,0,1,2,2,177,1,1309,0,0.2784108,12.28562,1.273646,-1
2,1,19,F,proximal_repeated,1,45,0,1,3,2,180,4,1420,0,0.5283988,12.44976,2.348687,-1
2,1,19,F,proximal_repeated,1,45,0,1,4,2,178,2,1309,0,0.3385357,12.46794,1.515299,-1
2,1,19,F,proximal_repeated,1,45,0,1,5,1,180,4,2109,0,0.5205477,6.622675,4.306071,-1
2,1,19,F,proximal_repeated,1,45,0,1,6,1,177,1,5587,0,4.508686e-8,6.276657,0,-1
2,1,19,F,proximal_repeated,1,45,0,1,7,1,178,2,2465,0,0.2178096,6.658452,1.793515,-1
2,1,19,F,proximal_repeated,1,45,0,1,8,2,179,3,3209,0,0.9564567,12.39901,4.359322,-1
2,1,19,F,proximal_repeated,1,46,0,1,1,1,181,1,1565,0,0.4642744,6.282782,4.010246,-1
2,1,19,F,proximal_repeated,1,46,0,1,2,1,184,4,2431,0,9.264004e-8,6.616035,0,-1
2,1,19,F,proximal_repeated,1,46,0,1,3,2,182,2,1609,0,0.2700535,12.47585,1.2091750000000001,-1
2,1,19,F,proximal_repeated,1,46,0,1,4,1,183,3,3253,0,2.541393e-8,6.286429,0,-1
2,1,19,F,proximal_repeated,1,46,0,1,5,1,182,2,1831,0,0.5633033,6.66943,4.638654,-1
2,1,19,F,proximal_repeated,1,46,0,1,6,2,184,4,2876,0,1.022644e-7,12.44522,0,-1
2,1,19,F,proximal_repeated,1,46,0,1,7,2,183,3,2176,0,0.7463555,12.3843,3.404846,-1
2,1,19,F,proximal_repeated,1,46,0,1,8,2,181,1,7142,0,0.8558488,12.28942,3.921064,-1
2,1,19,F,proximal_repeated,1,47,0,1,1,2,188,4,1576,0,0.3403103,12.45305,1.535696,-1
2,1,19,F,proximal_repeated,1,47,0,1,2,2,187,3,2154,0,9.034721e-8,12.39641,0,-1
2,1,19,F,proximal_repeated,1,47,0,1,3,2,186,2,1698,0,0.7574686,12.47216,3.393788,-1
2,1,19,F,proximal_repeated,1,47,0,1,4,1,185,1,2898,1,7.435111e-8,6.27319,0,-1
2,1,19,F,proximal_repeated,1,47,0,1,5,1,186,2,3931,1,8.457215e-8,6.663879,0,-1
2,1,19,F,proximal_repeated,1,47,0,1,6,1,188,4,3020,0,1.112705e-7,6.619575,0.01978234,-1
2,1,19,F,proximal_repeated,1,47,0,1,7,1,187,3,2587,0,0.3120058,6.295145,2.751433,-1
2,1,19,F,proximal_repeated,1,47,0,1,8,2,185,1,1709,0,1.333288e-7,12.29004,0,-1
2,1,19,F,proximal_repeated,1,48,0,1,1,1,192,4,2376,0,0.05973488,6.621821,0.4961402,-1
2,1,19,F,proximal_repeated,1,48,0,1,2,2,190,2,1420,0,0.4723545,12.47438,2.115259,-1
2,1,19,F,proximal_repeated,1,48,0,1,3,1,191,3,1542,0,6.55379e-8,6.300314,0,-1
2,1,19,F,proximal_repeated,1,48,0,1,4,1,189,1,1653,0,0.1713964,6.279224,1.49161,-1
2,1,19,F,proximal_repeated,1,48,0,1,5,2,192,4,1542,0,0.3132003,12.44904,1.424365,-1
2,1,19,F,proximal_repeated,1,48,0,1,6,1,190,2,1787,0,0.2608119,6.664702,2.147307,-1
2,1,19,F,proximal_repeated,1,48,0,1,7,2,191,3,3198,0,0.7502293,12.38952,3.421824,-1
2,1,19,F,proximal_repeated,1,48,0,1,8,2,189,1,1476,0,0.9807077,12.28319,4.558575,-1
2,1,19,F,proximal_repeated,1,49,0,1,1,1,196,4,2353,0,0.1848623,6.621377,1.540785,-1
2,1,19,F,proximal_repeated,1,49,0,1,2,1,195,3,2076,0,0.1431774,6.295053,1.262226,-1
2,1,19,F,proximal_repeated,1,49,0,1,3,2,196,4,2131,0,0.0363883,12.45303,0.1643245,-1
2,1,19,F,proximal_repeated,1,49,0,1,4,1,193,1,2242,1,0.1190024,6.275235,1.051088,-1
2,1,19,F,proximal_repeated,1,49,0,1,5,1,194,2,2409,0,0.09662422,6.657362,0.7927822,-1
2,1,19,F,proximal_repeated,1,49,0,1,6,2,193,1,1620,0,0.8253018,12.28414,3.828071,-1
2,1,19,F,proximal_repeated,1,49,0,1,7,2,195,3,2198,0,0.1552625,12.39945,0.7069291,-1
2,1,19,F,proximal_repeated,1,49,0,1,8,2,194,2,1842,0,0.4257401,12.47783,1.905981,-1
2,1,19,F,proximal_repeated,1,50,0,1,1,2,200,4,1886,0,0.05997334,12.45538,0.2697954,-1
2,1,19,F,proximal_repeated,1,50,0,1,2,1,197,1,2331,1,0.03648499,6.277758,0.3220336,-1
2,1,19,F,proximal_repeated,1,50,0,1,3,1,200,4,2209,0,4.400915e-8,6.617743,0,-1
2,1,19,F,proximal_repeated,1,50,0,1,4,2,199,3,3542,2,1.010451,12.38905,4.626223,-1
2,1,19,F,proximal_repeated,1,50,0,1,5,1,198,2,3220,0,0.5120111,6.659491,4.184463,-1
2,1,19,F,proximal_repeated,1,50,0,1,6,2,197,1,2765,2,0.9755244,12.27397,4.519781,-1
2,1,19,F,proximal_repeated,1,50,0,1,7,1,199,3,3253,0,0.1912614,6.316545,1.665892,-1
2,1,19,F,proximal_repeated,1,50,0,1,8,2,198,2,1620,0,0.03478312,12.47439,0.1557664,-1
2,1,19,F,proximal_repeated,1,51,0,1,1,2,201,1,3031,0,0.8768423,12.28299,4.076262,-1
2,1,19,F,proximal_repeated,1,51,0,1,2,2,202,2,1431,0,0.640779,12.47255,2.870308,-1
2,1,19,F,proximal_repeated,1,51,0,1,3,1,204,4,2731,0,0.04506185,6.62411,0.3711503,-1
2,1,19,F,proximal_repeated,1,51,0,1,4,1,201,1,1765,0,0.4509674,6.272887,3.958937,-1
2,1,19,F,proximal_repeated,1,51,0,1,5,2,203,3,2409,0,0.5070364,12.39553,2.310798,-1
2,1,19,F,proximal_repeated,1,51,0,1,6,1,202,2,2320,0,0.3011871,6.666395,2.479308,-1
2,1,19,F,proximal_repeated,1,51,0,1,7,2,204,4,1920,0,0.2695481,12.45321,1.209013,-1
2,1,19,F,proximal_repeated,1,51,0,1,8,1,203,3,2809,0,5.5942e-8,6.30604,0.01978234,-1
2,1,19,F,proximal_repeated,1,52,0,1,1,1,206,2,2875,0,0.2156564,6.664478,1.775309,-1
2,1,19,F,proximal_repeated,1,52,0,1,2,2,208,4,1887,0,0.1053962,12.46105,0.4714689,-1
2,1,19,F,proximal_repeated,1,52,0,1,3,1,207,3,2098,0,0.02311403,6.30799,0.2017412,-1
2,1,19,F,proximal_repeated,1,52,0,1,4,2,205,1,1165,0,1.022148,12.29305,4.726214,-1
2,1,19,F,proximal_repeated,1,52,0,1,5,2,207,3,2642,0,0.6339241,12.40936,2.876712,-1
2,1,19,F,proximal_repeated,1,52,0,1,6,1,205,1,2509,0,0.458306,6.287374,3.978329,-1
2,1,19,F,proximal_repeated,1,52,0,1,7,1,208,4,2697,0,6.996839e-8,6.627439,0,-1
2,1,19,F,proximal_repeated,1,52,0,1,8,2,206,2,1542,0,0.5019118,12.48296,2.24533,-1
2,1,19,F,proximal_repeated,1,53,0,1,1,1,212,4,2220,0,0.07214615,6.624902,0.5964329,-1
2,1,19,F,proximal_repeated,1,53,0,1,2,2,209,1,1464,0,0.4403443,12.29575,2.029315,-1
2,1,19,F,proximal_repeated,1,53,0,1,3,2,210,2,2886,3,8.586645e-8,12.48507,0,-1
2,1,19,F,proximal_repeated,1,53,0,1,4,2,212,4,2531,0,0.07139422,12.46702,0.3208161,-1
2,1,19,F,proximal_repeated,1,53,0,1,5,2,211,3,2453,0,0.684859,12.41689,3.097119,-1
2,1,19,F,proximal_repeated,1,53,0,1,6,1,209,1,2242,1,0.2148234,6.270475,1.878157,-1
2,1,19,F,proximal_repeated,1,53,0,1,7,1,210,2,2709,1,0.1803215,6.658567,1.49933,-1
2,1,19,F,proximal_repeated,1,53,0,1,8,1,211,3,2176,0,0.4214177,6.299572,3.730509,-1
2,1,19,F,proximal_repeated,1,54,0,1,1,1,214,2,4787,0,0.0158346,6.667723,0.1312212,-1
2,1,19,F,proximal_repeated,1,54,0,1,2,1,213,1,2242,0,0.03487835,6.27258,0.3064671,-1
2,1,19,F,proximal_repeated,1,54,0,1,3,1,216,4,2887,0,1.514365e-7,6.633296,0,-1
2,1,19,F,proximal_repeated,1,54,0,1,4,1,215,3,2398,0,1.441725e-8,6.322103,0,-1
2,1,19,F,proximal_repeated,1,54,0,1,5,2,214,2,1409,0,0.04646861,12.47703,0.20842,-1
2,1,19,F,proximal_repeated,1,54,0,1,6,2,213,1,1520,0,0.3179539,12.29345,1.45293,-1
2,1,19,F,proximal_repeated,1,54,0,1,7,2,215,3,2276,0,0.2227244,12.41088,1.013557,-1
2,1,19,F,proximal_repeated,1,54,0,1,8,2,216,4,1965,0,0.092398,12.46679,0.4149588,-1
2,1,19,F,proximal_repeated,1,55,0,1,1,2,217,1,1420,0,0.90303,12.28894,4.157652,-1
2,1,19,F,proximal_repeated,1,55,0,1,2,1,219,3,2331,0,2.37272e-7,6.313829,0,-1
2,1,19,F,proximal_repeated,1,55,0,1,3,2,220,4,1565,0,0.3563861,12.46481,1.584491,-1
2,1,19,F,proximal_repeated,1,55,0,1,4,1,218,2,2709,0,0.4001714,6.659835,3.273631,-1
2,1,19,F,proximal_repeated,1,55,0,1,5,1,217,1,2298,1,0.2123394,6.267509,1.884917,-1
2,1,19,F,proximal_repeated,1,55,0,1,6,2,219,3,2109,0,0.6602422,12.41112,3.005764,-1
2,1,19,F,proximal_repeated,1,55,0,1,7,1,220,4,2664,0,0.05683532,6.633857,0.4677188,-1
2,1,19,F,proximal_repeated,1,55,0,1,8,2,218,2,2065,0,0.1974775,12.48051,0.8849231,-1
2,1,19,F,proximal_repeated,1,56,0,1,1,2,223,3,2298,0,0.6830869,12.43066,3.10501,-1
2,1,19,F,proximal_repeated,1,56,0,1,2,1,224,4,2942,0,0.1574434,6.626466,1.297846,-1
2,1,19,F,proximal_repeated,1,56,0,1,3,1,222,2,3698,4,0.3888327,6.670849,3.175457,-1
2,1,19,F,proximal_repeated,1,56,0,1,4,2,221,1,1276,0,0.5821194,12.28906,2.687734,-1
2,1,19,F,proximal_repeated,1,56,0,1,5,1,223,3,1609,0,6.909136e-8,6.309935,0,-1
2,1,19,F,proximal_repeated,1,56,0,1,6,1,221,1,1487,0,0.2982614,6.268435,2.640417,-1
2,1,19,F,proximal_repeated,1,56,0,1,7,2,224,4,2632,0,0.9484112,12.45043,4.303887,-1
2,1,19,F,proximal_repeated,1,56,0,1,8,2,222,2,1876,1,0.3408583,12.47766,1.524441,-1
2,1,19,F,proximal_repeated,1,57,0,1,1,4,225,1,1154,0,0.9645858,12.29298,4.40202,-1
2,1,19,F,proximal_repeated,1,57,0,1,2,3,226,2,7588,11,0.4798264,6.637971,3.968176,-1
2,1,19,F,proximal_repeated,1,57,0,1,3,3,225,1,3009,3,1.305183e-7,6.266037,0,-1
2,1,19,F,proximal_repeated,1,57,0,1,4,4,227,3,2909,1,0.1863492,12.4084,0.8478836,-1
2,1,19,F,proximal_repeated,1,57,0,1,5,3,228,4,3053,0,0.2221781,6.629562,1.826385,-1
2,1,19,F,proximal_repeated,1,57,0,1,6,3,227,3,2198,0,0.3902896,6.257757,3.371388,-1
2,1,19,F,proximal_repeated,1,57,0,1,7,4,228,4,2276,0,0.622066,12.47043,2.81668,-1
2,1,19,F,proximal_repeated,1,57,0,1,8,4,226,2,9254,2,0.4535301,12.48315,2.065259,-1
2,1,19,F,proximal_repeated,1,58,0,1,1,4,232,4,2598,0,0.3032025,12.49567,1.365301,-1
2,1,19,F,proximal_repeated,1,58,0,1,2,4,230,2,1353,0,0.8699391,12.46964,3.899129,-1
2,1,19,F,proximal_repeated,1,58,0,1,3,4,231,3,2309,0,0.6265941,12.4128,2.826047,-1
2,1,19,F,proximal_repeated,1,58,0,1,4,3,232,4,3031,0,0.4139182,6.657336,3.371969,-1
2,1,19,F,proximal_repeated,1,58,0,1,5,3,230,2,7675,11,0.3162289,6.659634,2.610221,-1
2,1,19,F,proximal_repeated,1,58,0,1,6,3,229,1,3398,6,0.07742725,6.258572,0.6792617,-1
2,1,19,F,proximal_repeated,1,58,0,1,7,3,231,3,2298,0,0.2489529,6.25265,2.211074,-1
2,1,19,F,proximal_repeated,1,58,0,1,8,4,229,1,1598,0,0.5702328,12.29347,2.638563,-1
2,1,19,F,proximal_repeated,1,59,0,1,1,3,234,2,3276,0,0.4565228,6.640971,3.720365,-1
2,1,19,F,proximal_repeated,1,59,0,1,2,3,236,4,2442,0,0.02976283,6.662032,0.2446942,-1
2,1,19,F,proximal_repeated,1,59,0,1,3,3,235,3,2298,0,1.628869e-7,6.301677,0,-1
2,1,19,F,proximal_repeated,1,59,0,1,4,4,234,2,1831,0,0.2777061,12.47965,1.245212,-1
2,1,19,F,proximal_repeated,1,59,0,1,5,4,235,3,2198,0,0.006274947,12.38714,0.03426402,-1
2,1,19,F,proximal_repeated,1,59,0,1,6,3,233,1,1342,0,0.3607785,6.21333,3.122865,-1
2,1,19,F,proximal_repeated,1,59,0,1,7,4,236,4,2398,0,0.8258572,12.50202,3.719312,-1
2,1,19,F,proximal_repeated,1,59,0,1,8,4,233,1,1476,0,0.2023503,12.24356,0.9251386,-1
2,1,19,F,proximal_repeated,1,60,0,1,1,4,239,3,2365,0,0.8024803,12.38669,3.617795,-1
2,1,19,F,proximal_repeated,1,60,0,1,2,3,238,2,2197,1,4.350645e-8,6.666777,0,-1
2,1,19,F,proximal_repeated,1,60,0,1,3,4,237,1,1331,0,0.5227686,12.2415,2.394246,-1
2,1,19,F,proximal_repeated,1,60,0,1,4,3,240,4,3131,0,3.406439e-8,6.64408,0,-1
2,1,19,F,proximal_repeated,1,60,0,1,5,4,238,2,1675,0,5.550513e-8,12.49763,0.01978234,-1
2,1,19,F,proximal_repeated,1,60,0,1,6,3,239,3,1854,0,0.05326392,6.265507,0.464781,-1
2,1,19,F,proximal_repeated,1,60,0,1,7,3,237,1,1531,0,0.2680227,6.283678,2.334226,-1
2,1,19,F,proximal_repeated,1,60,0,1,8,4,240,4,4097,0,0.5143251,12.50551,2.314522,-1
2,1,19,F,proximal_repeated,1,61,0,1,1,2,242,2,2264,1,0.4292817,12.48509,1.926407,-1
2,1,19,F,proximal_repeated,1,61,0,1,2,2,243,3,2876,0,1.006165,12.4173,4.603599,-1
2,1,19,F,proximal_repeated,1,61,0,1,3,2,241,1,1520,0,0.466379,12.29338,2.146213,-1
2,1,19,F,proximal_repeated,1,61,0,1,4,2,244,4,1487,0,0.1673296,12.47048,0.7561465,-1
2,1,19,F,proximal_repeated,1,61,0,1,5,1,242,2,3109,2,0.1153372,6.674198,0.9462603,-1
2,1,19,F,proximal_repeated,1,61,0,1,6,1,244,4,2042,0,0.06176279,6.639593,0.5066768,-1
2,1,19,F,proximal_repeated,1,61,0,1,7,1,243,3,2920,0,0.2186084,6.3258,1.899913,-1
2,1,19,F,proximal_repeated,1,61,0,1,8,1,241,1,1509,0,0.1883076,6.287354,1.634584,-1
2,1,19,F,proximal_repeated,1,62,0,1,1,2,246,2,2998,0,1.020551,12.48821,4.650168,-1
2,1,19,F,proximal_repeated,1,62,0,1,2,1,247,3,2353,0,0.0396617,6.311899,0.3471792,-1
2,1,19,F,proximal_repeated,1,62,0,1,3,2,245,1,1187,0,0.4256151,12.29343,1.957548,-1
